year,idind,x,y
2017,3078,"7","3"
2017,3079,"8","4"
2017,3080,"8","2"
2017,12070,"8","1"
2017,30394,"8","2"
2017,53247,"7","2"
2017,3094,"8","2"
2017,3096,"10","3"
2017,34627,"10","2"
2017,3112,"8","2"
2017,50678,"9","1"
2017,50679,"8","1"
2017,26105,"8","2"
2017,26106,"12","2"
2017,3117,"7","2"
2017,3119,"8","3"
2017,3120,"8","2"
2017,41423,"14","1"
2017,12075,"12","2"
2017,3130,"9","3"
2017,16709,"8","2"
2017,48508,"9","2"
2017,48509,"24","3"
2017,3153,"10","4"
2017,3154,"12","4"
2017,3156,"8","4"
2017,45202,"8","3"
2017,52009,"10","1"
2017,26124,"7","3"
2017,26125,"8","3"
2017,26127,"8","2"
2017,31620,"8","2"
2017,31621,"12","3"
2017,31622,"10","2"
2017,34639,"8","3"
2017,34646,"8","3"
2017,50685,"8","2"
2017,50686,"8","3"
2017,52011,"24","3"
2017,52013,"14","3"
2017,52019,"9","3"
2017,52020,"7","2"
2017,52021,"7","2"
2017,56407,"8","3"
2017,12026,"8","1"
2017,12024,"8","1"
2017,12023,"8","2"
2017,53257,"10","2"
2017,34693,"9","2"
2017,48516,"12","3"
2017,48517,"10","3"
2017,34737,"11","2"
2017,34738,"8","3"
2017,34751,"8","3"
2017,34789,"7","3"
2017,34802,"6","3"
2017,34804,"11","2"
2017,56409,"8","2"
2017,34811,"8","1"
2017,50697,"8","2"
2017,50698,"8","2"
2017,45220,"10","3"
2017,45221,"8","2"
2017,45222,"8","3"
2017,45223,"8","2"
2017,45224,"8","1"
2017,3111,"8","2"
2017,34819,"12","2"
2017,12015,"9","3"
2017,34821,"9","3"
2017,3113,"8","2"
2017,41444,"8","2"
2017,2942,"8","1"
2017,41445,"8","2"
2017,26100,"24","3"
2017,31617,"8","4"
2017,34786,"12","2"
2017,45228,"6","1"
2017,14824,"7","2"
2017,48526,"8","1"
2017,26014,"8","2"
2017,50702,"8","2"
2017,26070,"8","3"
2017,31610,"8","2"
2017,20258,"8","3"
2017,2949,"12","2"
2017,52032,"10","3"
2017,2921,"10","2"
2017,52034,"12","4"
2017,30395,"8","2"
2017,45182,"4","2"
2017,45183,"8","3"
2017,26112,"7","2"
2017,26114,"12","2"
2017,41420,"4","2"
2017,56414,"12","2"
2017,45230,"9","1"
2017,53262,"9","2"
2017,14833,"12","2"
2017,16718,"6","3"
2017,16719,"8","2"
2017,29073,"8","3"
2017,29075,"8","3"
2017,3187,"8","1"
2017,3188,"8","1"
2017,3191,"8","4"
2017,3192,"3","3"
2017,3194,"8","3"
2017,3206,"8","3"
2017,31625,"24","4"
2017,24310,"8","3"
2017,24311,"8","3"
2017,3225,"7","3"
2017,3232,"8","3"
2017,3233,"8","3"
2017,3239,"12","2"
2017,41448,"8","3"
2017,12087,"7","3"
2017,14847,"8","2"
2017,16732,"8","2"
2017,24317,"7","2"
2017,24318,"11","3"
2017,41451,"8","4"
2017,56757,"7","3"
2017,14834,"10","2"
2017,18194,"12","2"
2017,24326,"4","2"
2017,3264,"8","3"
2017,20291,"4","4"
2017,24328,"8","2"
2017,34836,"2","2"
2017,3276,"8","2"
2017,29084,"2","3"
2017,26161,"12","3"
2017,26162,"12","3"
2017,26165,"8","4"
2017,16746,"8","1"
2017,56417,"8","1"
2017,26168,"8","3"
2017,26169,"5","3"
2017,50710,"24","3"
2017,3316,"24","2"
2017,3323,"8","2"
2017,14862,"8","3"
2017,53267,"8","1"
2017,3324,"8","4"
2017,14868,"8","3"
2017,14869,"12","3"
2017,3335,"8","3"
2017,14872,"7","3"
2017,3342,"9","2"
2017,3343,"7","3"
2017,23096,"10","2"
2017,3368,"8","3"
2017,16770,"12","3"
2017,16771,"8","3"
2017,56420,"8","2"
2017,3358,"12","4"
2017,26180,"8","3"
2017,24339,"5","2"
2017,45241,"12","3"
2017,14890,"12","3"
2017,14891,"7","2"
2017,14892,"12","2"
2017,26154,"12","2"
2017,34859,"7","3"
2017,52040,"10","2"
2017,34900,"12","2"
2017,34901,"24","2"
2017,34902,"8","2"
2017,34909,"7","3"
2017,34910,"9","2"
2017,34911,"12","1"
2017,34917,"8","3"
2017,34919,"6","2"
2017,34920,"7","2"
2017,20282,"15","2"
2017,24321,"8","2"
2017,34926,"12","2"
2017,34927,"10","2"
2017,34930,"8","2"
2017,34931,"12","1"
2017,34934,"8","2"
2017,34936,"7","3"
2017,34940,"15","1"
2017,34941,"24","1"
2017,34944,"8","2"
2017,34945,"9","2"
2017,34947,"24","2"
2017,34949,"24","2"
2017,53272,"9","2"
2017,34964,"8","3"
2017,34970,"8","2"
2017,34971,"12","3"
2017,34974,"10","2"
2017,34980,"7","4"
2017,34984,"8","2"
2017,34985,"8","3"
2017,34988,"12","3"
2017,34989,"8","4"
2017,34996,"12","3"
2017,34998,"10","4"
2017,45258,"8","2"
2017,45260,"11","2"
2017,45261,"8","2"
2017,45270,"3","3"
2017,45275,"12","2"
2017,45276,"12","2"
2017,48547,"11","2"
2017,20283,"6","3"
2017,3254,"10","3"
2017,20293,"8","3"
2017,31635,"12","4"
2017,3245,"8","2"
2017,41464,"7","2"
2017,3372,"8","2"
2017,31638,"8","2"
2017,45281,"12","2"
2017,16731,"8","3"
2017,48548,"4","4"
2017,3244,"8","3"
2017,45285,"8","2"
2017,3326,"10","3"
2017,24335,"7","3"
2017,31634,"12","1"
2017,3235,"8","1"
2017,12106,"12","2"
2017,53274,"6","3"
2017,52036,"12","1"
2017,41473,"7","1"
2017,41474,"12","1"
2017,41476,"8","3"
2017,41477,"4","2"
2017,41478,"12","2"
2017,48560,"8","2"
2017,48561,"11","1"
2017,48564,"12","2"
2017,48565,"10","3"
2017,18210,"12","3"
2017,18211,"8","3"
2017,18212,"8","2"
2017,29091,"16","3"
2017,18214,"8","3"
2017,18216,"8","2"
2017,21744,"7","2"
2017,18217,"8","2"
2017,50726,"7","2"
2017,30417,"8","3"
2017,26237,"1","3"
2017,30420,"8","3"
2017,30421,"8","2"
2017,30423,"24","3"
2017,3463,"8","4"
2017,3466,"10","4"
2017,24346,"8","2"
2017,3481,"8","4"
2017,35018,"8","2"
2017,35019,"8","2"
2017,14904,"8","4"
2017,23108,"12","1"
2017,14903,"8","2"
2017,14905,"8","3"
2017,21750,"8","4"
2017,3491,"6","3"
2017,26250,"12","4"
2017,3496,"8","3"
2017,35025,"12","2"
2017,3509,"24","2"
2017,23115,"12","2"
2017,24356,"8","2"
2017,24357,"12","3"
2017,30431,"8","2"
2017,3511,"8","1"
2017,20319,"8","2"
2017,26266,"7","2"
2017,29104,"8","3"
2017,41488,"4","3"
2017,3544,"8","2"
2017,12174,"9","2"
2017,48578,"12","1"
2017,24360,"12","2"
2017,16793,"8","3"
2017,16794,"8","2"
2017,45296,"8","2"
2017,3546,"8","2"
2017,16795,"8","3"
2017,20325,"8","4"
2017,16799,"10","1"
2017,14909,"12","2"
2017,3561,"8","3"
2017,20329,"24","3"
2017,21764,"6","2"
2017,21765,"9","2"
2017,26203,"10","2"
2017,3568,"12","2"
2017,41490,"24","4"
2017,41491,"7","3"
2017,24365,"10","2"
2017,29113,"8","3"
2017,31659,"5","2"
2017,31660,"12","1"
2017,31662,"8","2"
2017,31663,"11","3"
2017,30443,"7","3"
2017,30454,"24","4"
2017,21766,"8","3"
2017,21767,"12","2"
2017,21768,"7","3"
2017,18230,"8","3"
2017,45301,"5","3"
2017,24372,"8","3"
2017,24373,"12","3"
2017,41499,"10","2"
2017,41500,"9","2"
2017,3640,"13","2"
2017,45304,"10","4"
2017,56467,"8","3"
2017,29123,"8","1"
2017,16834,"8","2"
2017,16835,"7","1"
2017,16837,"8","1"
2017,50736,"8","1"
2017,16839,"12","4"
2017,3699,"24","2"
2017,3700,"12","2"
2017,52053,"8","2"
2017,52054,"8","1"
2017,50737,"8","2"
2017,3680,"8","2"
2017,23142,"16","4"
2017,23143,"10","3"
2017,31670,"9","3"
2017,16843,"12","3"
2017,29126,"10","3"
2017,29127,"8","3"
2017,20343,"12","2"
2017,14948,"16","3"
2017,41509,"7","3"
2017,31678,"8","3"
2017,31679,"8","3"
2017,26280,"12","2"
2017,35048,"8","2"
2017,29101,"13","1"
2017,53294,"24","3"
2017,35066,"24","4"
2017,35072,"8","2"
2017,35094,"8","3"
2017,56472,"8","3"
2017,45323,"6","3"
2017,14901,"8","2"
2017,29096,"8","1"
2017,45324,"12","1"
2017,52060,"6","3"
2017,52062,"8","3"
2017,41521,"8","2"
2017,45328,"12","3"
2017,52063,"8","3"
2017,52064,"12","2"
2017,52065,"24","4"
2017,45331,"1","1"
2017,45332,"8","2"
2017,35166,"8","4"
2017,48603,"12","2"
2017,48604,"12","4"
2017,50754,"12","1"
2017,45333,"8","4"
2017,35174,"8","2"
2017,56473,"24","2"
2017,35181,"10","2"
2017,35182,"8","3"
2017,48609,"12","4"
2017,52069,"10","2"
2017,41530,"12","3"
2017,50758,"8","3"
2017,50759,"10","3"
2017,52070,"12","3"
2017,48617,"8","2"
2017,48618,"8","3"
2017,48620,"8","2"
2017,52073,"12","3"
2017,41537,"8","3"
2017,41538,"12","3"
2017,41540,"12","3"
2017,41541,"7","3"
2017,41548,"8","3"
2017,48625,"8","2"
2017,48626,"9","1"
2017,53304,"11","3"
2017,53305,"8","2"
2017,53306,"8","2"
2017,56086,"9","5"
2017,56087,"15","2"
2017,48648,"20","2"
2017,48649,"8","5"
2017,48650,"8","3"
2017,48651,"10","2"
2017,48652,"8","1"
2017,53307,"8","3"
2017,48661,"5","2"
2017,48662,"10","2"
2017,52077,"8","2"
2017,26199,"8","3"
2017,41550,"12","4"
2017,35090,"7","2"
2017,45370,"7","2"
2017,30453,"8","3"
2017,41551,"10","2"
2017,21749,"8","3"
2017,21771,"7","3"
2017,35089,"8","2"
2017,26195,"8","4"
2017,26196,"9","4"
2017,52080,"8","3"
2017,16840,"8","2"
2017,16836,"8","1"
2017,30427,"10","2"
2017,45295,"11","1"
2017,30414,"12","4"
2017,31672,"8","1"
2017,29092,"12","2"
2017,45287,"6","2"
2017,3547,"6","2"
2017,45374,"15","1"
2017,52084,"8","1"
2017,56482,"10","1"
2017,56483,"10","1"
2017,53312,"8","5"
2017,48671,"12","3"
2017,48672,"8","3"
2017,56091,"8","3"
2017,50776,"8","2"
2017,50777,"11","2"
2017,50778,"10","4"
2017,50781,"8","3"
2017,50782,"8","3"
2017,52089,"8","2"
2017,50787,"8","3"
2017,52092,"8","2"
2017,53315,"12","1"
2017,53316,"6","1"
2017,56489,"12","3"
2017,56491,"18","1"
2017,56492,"18","1"
2017,56495,"8","2"
2017,56498,"8","2"
2017,56501,"11","2"
2017,12231,"8","1"
2017,14955,"8","2"
2017,23144,"12","3"
2017,56275,"8","2"
2017,30471,"8","3"
2017,20346,"10","2"
2017,20347,"24","2"
2017,23146,"8","1"
2017,41553,"8","2"
2017,3712,"8","3"
2017,26284,"10","2"
2017,24397,"10","2"
2017,3735,"24","3"
2017,3745,"12","3"
2017,20348,"8","2"
2017,20349,"8","2"
2017,24399,"8","3"
2017,26285,"8","3"
2017,26286,"8","2"
2017,12234,"8","4"
2017,16849,"11","4"
2017,26299,"12","3"
2017,21788,"8","3"
2017,3756,"8","3"
2017,3757,"8","3"
2017,3758,"8","3"
2017,16851,"8","2"
2017,14964,"8","3"
2017,26290,"8","3"
2017,20351,"8","2"
2017,3768,"12","3"
2017,16852,"7","4"
2017,14961,"12","3"
2017,50788,"9","3"
2017,14963,"8","3"
2017,14965,"12","3"
2017,26310,"8","3"
2017,26311,"8","3"
2017,26313,"5","2"
2017,31691,"10","3"
2017,3777,"2","2"
2017,3782,"8","2"
2017,3783,"8","3"
2017,21791,"8","3"
2017,21793,"8","2"
2017,21794,"8","3"
2017,26294,"8","2"
2017,53320,"8","3"
2017,12235,"4","4"
2017,50789,"8","3"
2017,23152,"8","2"
2017,52095,"8","2"
2017,3791,"7","2"
2017,56279,"8","2"
2017,26319,"8","3"
2017,26321,"9","3"
2017,26322,"8","2"
2017,26323,"8","2"
2017,3805,"8","3"
2017,3817,"6","3"
2017,16856,"8","2"
2017,3824,"3","3"
2017,3826,"8","3"
2017,45384,"12","4"
2017,45385,"7","4"
2017,23156,"9","3"
2017,3832,"8","3"
2017,14974,"8","2"
2017,14975,"4","2"
2017,26295,"8","3"
2017,23157,"8","3"
2017,23158,"12","2"
2017,14976,"9","3"
2017,14977,"12","3"
2017,20354,"8","3"
2017,24403,"7","3"
2017,20356,"8","3"
2017,3863,"10","3"
2017,14983,"7","1"
2017,14984,"7","1"
2017,45390,"8","1"
2017,3870,"12","2"
2017,41556,"8","2"
2017,23163,"8","3"
2017,23164,"8","2"
2017,23165,"8","4"
2017,3880,"10","3"
2017,3886,"7","2"
2017,12254,"8","3"
2017,16860,"8","3"
2017,35214,"8","3"
2017,26336,"8","3"
2017,20360,"8","4"
2017,14988,"12","3"
2017,26337,"8","2"
2017,26338,"12","2"
2017,26341,"8","2"
2017,26342,"8","3"
2017,26339,"10","2"
2017,29137,"12","2"
2017,12259,"8","4"
2017,21805,"8","3"
2017,3936,"24","2"
2017,3927,"12","3"
2017,35217,"12","3"
2017,35218,"12","2"
2017,35220,"8","3"
2017,35221,"12","3"
2017,41561,"8","3"
2017,41562,"8","3"
2017,45392,"9","4"
2017,35252,"12","2"
2017,35255,"9","3"
2017,35256,"6","2"
2017,35265,"8","3"
2017,41569,"10","3"
2017,41570,"8","3"
2017,45398,"8","3"
2017,45399,"8","3"
2017,41572,"9","3"
2017,41573,"8","2"
2017,35275,"8","3"
2017,50794,"24","2"
2017,35280,"8","4"
2017,35281,"8","3"
2017,35283,"10","3"
2017,35286,"8","4"
2017,35287,"24","3"
2017,35294,"10","3"
2017,35295,"8","3"
2017,35299,"9","3"
2017,45404,"8","3"
2017,35303,"12","1"
2017,35304,"8","1"
2017,35305,"8","1"
2017,35306,"8","2"
2017,41579,"10","4"
2017,41582,"8","2"
2017,41586,"24","2"
2017,41587,"8","2"
2017,35311,"8","4"
2017,35312,"12","2"
2017,56281,"12","2"
2017,35315,"12","3"
2017,35316,"12","3"
2017,35319,"12","3"
2017,35320,"8","3"
2017,35325,"8","3"
2017,35328,"8","3"
2017,35332,"8","2"
2017,35333,"12","2"
2017,35337,"8","2"
2017,35338,"12","2"
2017,35347,"8","2"
2017,41595,"8","2"
2017,35353,"7","3"
2017,35354,"5","2"
2017,26340,"12","3"
2017,29136,"12","2"
2017,3779,"8","1"
2017,35364,"8","2"
2017,3764,"8","2"
2017,16854,"8","2"
2017,3867,"8","3"
2017,35346,"8","2"
2017,20355,"8","3"
2017,50798,"12","1"
2017,12257,"8","3"
2017,50800,"8","2"
2017,12229,"12","1"
2017,18245,"24","2"
2017,3733,"5","3"
2017,14954,"8","3"
2017,53325,"8","2"
2017,20361,"8","3"
2017,3789,"8","2"
2017,23151,"8","2"
2017,3785,"8","3"
2017,53319,"8","3"
2017,21792,"8","3"
2017,52102,"8","3"
2017,56283,"8","4"
2017,20368,"9","2"
2017,29151,"13","2"
2017,29152,"3","2"
2017,48691,"13","2"
2017,3995,"10","3"
2017,16881,"8","3"
2017,4008,"9","3"
2017,4009,"12","3"
2017,4010,"8","3"
2017,4002,"8","4"
2017,18263,"10","3"
2017,18264,"12","3"
2017,29154,"12","3"
2017,4031,"8","3"
2017,4033,"12","1"
2017,56287,"12","3"
2017,4049,"8","2"
2017,4053,"6","2"
2017,4055,"9","3"
2017,4056,"8","4"
2017,4058,"6","3"
2017,48694,"12","5"
2017,35370,"9","3"
2017,4068,"8","4"
2017,41603,"7","2"
2017,16894,"8","2"
2017,12306,"8","3"
2017,12307,"7","3"
2017,35374,"12","2"
2017,45411,"8","2"
2017,12311,"7","3"
2017,15025,"12","2"
2017,4075,"18","1"
2017,20384,"4","4"
2017,20385,"8","3"
2017,29159,"7","1"
2017,29160,"10","3"
2017,26407,"8","2"
2017,26408,"12","2"
2017,30498,"8","1"
2017,30499,"8","1"
2017,4091,"8","3"
2017,20392,"11","3"
2017,20393,"8","3"
2017,4094,"4","2"
2017,4096,"8","3"
2017,4097,"8","3"
2017,4099,"8","3"
2017,24426,"16","3"
2017,4102,"12","3"
2017,4103,"8","2"
2017,4114,"24","4"
2017,4124,"8","2"
2017,31705,"10","2"
2017,35376,"8","3"
2017,35377,"10","3"
2017,4122,"10","3"
2017,4126,"7","4"
2017,4104,"8","2"
2017,4107,"8","3"
2017,35378,"10","3"
2017,4113,"8","3"
2017,15028,"12","4"
2017,23191,"8","3"
2017,29168,"8","3"
2017,29169,"9","2"
2017,26417,"12","3"
2017,26418,"8","3"
2017,41605,"2","3"
2017,35380,"8","3"
2017,35381,"8","2"
2017,35382,"8","3"
2017,4127,"24","3"
2017,12328,"8","3"
2017,12329,"8","2"
2017,30510,"10","2"
2017,45417,"10","2"
2017,26421,"3","3"
2017,31708,"13","3"
2017,56290,"8","1"
2017,56291,"8","2"
2017,45418,"12","3"
2017,48701,"8","2"
2017,45419,"8","2"
2017,15051,"14","4"
2017,15053,"24","3"
2017,21829,"8","3"
2017,31711,"8","2"
2017,45421,"12","2"
2017,45422,"8","1"
2017,52106,"8","3"
2017,31717,"9","3"
2017,31719,"9","3"
2017,31720,"7","3"
2017,31721,"8","3"
2017,35425,"8","3"
2017,52107,"8","3"
2017,52109,"8","2"
2017,35432,"24","2"
2017,35433,"8","3"
2017,50809,"8","2"
2017,53343,"10","2"
2017,50810,"7","2"
2017,50811,"6","1"
2017,35462,"8","2"
2017,35463,"8","2"
2017,35468,"8","3"
2017,35469,"10","2"
2017,35470,"9","2"
2017,56297,"12","1"
2017,35476,"8","3"
2017,35477,"8","3"
2017,35478,"14","2"
2017,50812,"8","2"
2017,35487,"13","2"
2017,35488,"9","3"
2017,50813,"9","3"
2017,35504,"7","3"
2017,35505,"8","2"
2017,35506,"10","1"
2017,41631,"8","1"
2017,41636,"10","3"
2017,35511,"24","3"
2017,35512,"8","3"
2017,35519,"5","2"
2017,35521,"8","2"
2017,35522,"11","2"
2017,35525,"8","2"
2017,35526,"8","2"
2017,50815,"8","2"
2017,35538,"8","2"
2017,23190,"10","2"
2017,45460,"10","3"
2017,48719,"8","2"
2017,48720,"8","3"
2017,48728,"9","4"
2017,52116,"10","2"
2017,41648,"8","3"
2017,52117,"7","3"
2017,52118,"8","2"
2017,52119,"9","3"
2017,52122,"8","2"
2017,45469,"8","3"
2017,50816,"12","4"
2017,52127,"12","1"
2017,41658,"12","2"
2017,41660,"4","4"
2017,41661,"8","4"
2017,56302,"6","1"
2017,56303,"4","2"
2017,52133,"12","3"
2017,48732,"24","3"
2017,56305,"12","3"
2017,48736,"10","3"
2017,56307,"10","2"
2017,56309,"8","2"
2017,56310,"6","3"
2017,53358,"8","4"
2017,53359,"8","2"
2017,56311,"8","2"
2017,56315,"8","2"
2017,56316,"8","3"
2017,53362,"10","3"
2017,53365,"8","1"
2017,53366,"8","3"
2017,52136,"9","2"
2017,56319,"9","1"
2017,53371,"8","3"
2017,52137,"8","2"
2017,52138,"24","2"
2017,35426,"8","2"
2017,35428,"8","2"
2017,52140,"8","2"
2017,16895,"10","1"
2017,35371,"8","1"
2017,23184,"8","3"
2017,23185,"10","2"
2017,12327,"8","2"
2017,53372,"8","2"
2017,4130,"8","2"
2017,53374,"8","2"
2017,30500,"8","1"
2017,4129,"8","4"
2017,35494,"8","3"
2017,56322,"8","3"
2017,53346,"8","2"
2017,45499,"12","2"
2017,48738,"8","2"
2017,35493,"24","4"
2017,48741,"10","3"
2017,48742,"8","2"
2017,56324,"10","2"
2017,56325,"24","2"
2017,56329,"10","3"
2017,4194,"4","4"
2017,4195,"9","2"
2017,4202,"8","4"
2017,24431,"8","3"
2017,4213,"8","3"
2017,41678,"8","3"
2017,41679,"8","2"
2017,4229,"8","3"
2017,21831,"12","1"
2017,45512,"8","3"
2017,24437,"8","3"
2017,24438,"8","1"
2017,30528,"7","2"
2017,35541,"12","2"
2017,4234,"8","1"
2017,15073,"8","2"
2017,4224,"3","4"
2017,26476,"8","3"
2017,26478,"8","3"
2017,4251,"8","3"
2017,4260,"8","3"
2017,4261,"8","4"
2017,12358,"3","4"
2017,4246,"8","3"
2017,30535,"12","3"
2017,48751,"8","3"
2017,48752,"5","2"
2017,26504,"24","3"
2017,15081,"8","3"
2017,26484,"8","3"
2017,26485,"2","4"
2017,30545,"11","2"
2017,4319,"12","1"
2017,4324,"8","2"
2017,4325,"8","2"
2017,12400,"8","1"
2017,4331,"8","3"
2017,29197,"8","3"
2017,26471,"8","4"
2017,45518,"8","2"
2017,45519,"8","1"
2017,26473,"7","5"
2017,29206,"8","2"
2017,45521,"12","3"
2017,30555,"11","4"
2017,29208,"2","4"
2017,15092,"6","3"
2017,15093,"8","3"
2017,4353,"12","2"
2017,4355,"12","3"
2017,4356,"8","3"
2017,4357,"6","2"
2017,50839,"12","2"
2017,16967,"8","3"
2017,30558,"8","4"
2017,30559,"10","3"
2017,26507,"7","3"
2017,4361,"8","3"
2017,16975,"8","2"
2017,23222,"8","2"
2017,4369,"2","3"
2017,4370,"8","2"
2017,53382,"9","1"
2017,4372,"8","4"
2017,4377,"7","3"
2017,15095,"11","2"
2017,12414,"3","3"
2017,4375,"8","3"
2017,12415,"8","4"
2017,30577,"10","4"
2017,41688,"8","2"
2017,15098,"7","3"
2017,15100,"8","3"
2017,52145,"8","1"
2017,31744,"8","2"
2017,4412,"6","2"
2017,4413,"8","1"
2017,4415,"11","4"
2017,4416,"8","3"
2017,4414,"9","1"
2017,35562,"12","1"
2017,20425,"10","2"
2017,29232,"14","3"
2017,29233,"6","2"
2017,35564,"8","2"
2017,52146,"8","2"
2017,26494,"8","1"
2017,52147,"12","2"
2017,26497,"8","2"
2017,52149,"12","2"
2017,26493,"10","2"
2017,52150,"12","1"
2017,48835,"12","3"
2017,48836,"4","2"
2017,35571,"8","4"
2017,35572,"24","3"
2017,41696,"8","4"
2017,41697,"8","4"
2017,26510,"1","4"
2017,41699,"8","4"
2017,31760,"12","3"
2017,31762,"12","2"
2017,31763,"6","3"
2017,35692,"8","3"
2017,35583,"8","1"
2017,41703,"12","1"
2017,41707,"12","2"
2017,35588,"8","2"
2017,35589,"13","2"
2017,45533,"8","2"
2017,35593,"8","3"
2017,35594,"8","3"
2017,48766,"9","3"
2017,48767,"8","1"
2017,41715,"2","4"
2017,55872,"10","2"
2017,41719,"8","3"
2017,41721,"11","4"
2017,45543,"8","4"
2017,35626,"8","3"
2017,35628,"8","2"
2017,45544,"8","2"
2017,41724,"4","2"
2017,41725,"8","2"
2017,41727,"8","3"
2017,35633,"8","3"
2017,35638,"16","3"
2017,41730,"6","2"
2017,35641,"24","3"
2017,35642,"8","2"
2017,35649,"12","2"
2017,35650,"24","2"
2017,35656,"10","4"
2017,52153,"12","4"
2017,52154,"12","3"
2017,50847,"10","2"
2017,50848,"8","3"
2017,41735,"8","2"
2017,41736,"12","3"
2017,56511,"12","1"
2017,35665,"6","3"
2017,35666,"12","3"
2017,45546,"6","2"
2017,50851,"12","2"
2017,41746,"7","1"
2017,41747,"24","3"
2017,45550,"8","2"
2017,45551,"10","1"
2017,35672,"6","3"
2017,35675,"5","3"
2017,35676,"12","3"
2017,35679,"8","3"
2017,35682,"8","3"
2017,53388,"8","1"
2017,56514,"8","2"
2017,41759,"13","3"
2017,45556,"9","3"
2017,41761,"8","2"
2017,48787,"8","3"
2017,4350,"8","3"
2017,4351,"13","2"
2017,35701,"12","3"
2017,41765,"8","3"
2017,48790,"12","3"
2017,48792,"8","2"
2017,48793,"9","2"
2017,48795,"8","2"
2017,41778,"8","2"
2017,41787,"8","2"
2017,41788,"8","1"
2017,45570,"8","3"
2017,50856,"9","3"
2017,53390,"12","3"
2017,45571,"6","2"
2017,41799,"8","3"
2017,45574,"9","3"
2017,45575,"8","2"
2017,52163,"8","4"
2017,52164,"8","3"
2017,45578,"8","3"
2017,48803,"10","3"
2017,48808,"8","3"
2017,45584,"8","2"
2017,45587,"24","4"
2017,45590,"8","2"
2017,54312,"8","3"
2017,56518,"8","1"
2017,48813,"8","2"
2017,52166,"12","4"
2017,56519,"8","2"
2017,31749,"5","3"
2017,29186,"12","3"
2017,41729,"8","3"
2017,45594,"12","2"
2017,45547,"8","3"
2017,50858,"8","2"
2017,45585,"9","3"
2017,48821,"8","3"
2017,18314,"8","3"
2017,45591,"12","2"
2017,50862,"12","2"
2017,35654,"12","2"
2017,4326,"9","2"
2017,45583,"8","3"
2017,18296,"12","3"
2017,41779,"8","2"
2017,48805,"8","3"
2017,48806,"8","1"
2017,35685,"8","1"
2017,35677,"8","2"
2017,53397,"12","2"
2017,15082,"8","2"
2017,21835,"9","3"
2017,53399,"16","2"
2017,4235,"14","1"
2017,55878,"10","1"
2017,15101,"9","3"
2017,45586,"8","4"
2017,35657,"8","3"
2017,35667,"7","3"
2017,56524,"10","1"
2017,31759,"14","3"
2017,56525,"8","2"
2017,26506,"8","2"
2017,35698,"9","3"
2017,26487,"2","2"
2017,56527,"24","2"
2017,35615,"12","1"
2017,50863,"8","1"
2017,56528,"16","1"
2017,48826,"8","3"
2017,45601,"8","2"
2017,45602,"12","3"
2017,53402,"9","1"
2017,50866,"8","4"
2017,48834,"8","3"
2017,48842,"10","1"
2017,48843,"15","1"
2017,53404,"8","3"
2017,52183,"8","3"
2017,52187,"10","2"
2017,52188,"11","3"
2017,56529,"12","1"
2017,52189,"8","2"
2017,52190,"6","3"
2017,56531,"12","1"
2017,53410,"8","2"
2017,30591,"8","3"
2017,30592,"8","3"
2017,41813,"8","3"
2017,4454,"8","4"
2017,4458,"12","4"
2017,12458,"8","4"
2017,35702,"8","4"
2017,12454,"12","3"
2017,45611,"12","3"
2017,48845,"8","3"
2017,48846,"8","3"
2017,4456,"8","5"
2017,15118,"8","5"
2017,4457,"8","2"
2017,16996,"8","2"
2017,31774,"8","3"
2017,48849,"6","3"
2017,21860,"8","3"
2017,4483,"8","3"
2017,15122,"8","2"
2017,15123,"8","3"
2017,4490,"8","3"
2017,4492,"8","3"
2017,50868,"8","3"
2017,4498,"8","3"
2017,12468,"9","5"
2017,52193,"8","3"
2017,4507,"8","3"
2017,12464,"8","3"
2017,12469,"8","3"
2017,12470,"8","3"
2017,12471,"8","3"
2017,23229,"8","3"
2017,4508,"8","2"
2017,31779,"12","3"
2017,4491,"8","3"
2017,21863,"8","3"
2017,4484,"8","3"
2017,12463,"8","3"
2017,21865,"8","3"
2017,4497,"8","3"
2017,23231,"8","3"
2017,26614,"24","3"
2017,26615,"8","3"
2017,48850,"8","4"
2017,35708,"8","3"
2017,35709,"7","3"
2017,4521,"8","2"
2017,21866,"12","3"
2017,21868,"6","3"
2017,21869,"8","3"
2017,21870,"8","3"
2017,31783,"9","3"
2017,31784,"8","1"
2017,31785,"8","1"
2017,30607,"12","2"
2017,30608,"12","1"
2017,29259,"12","2"
2017,29261,"8","2"
2017,23236,"12","2"
2017,50870,"12","1"
2017,23234,"8","1"
2017,4526,"12","2"
2017,26527,"12","3"
2017,4524,"8","2"
2017,30610,"8","2"
2017,4525,"8","2"
2017,30611,"8","1"
2017,23235,"8","2"
2017,30612,"8","2"
2017,17006,"8","3"
2017,30613,"8","3"
2017,26559,"8","3"
2017,52194,"8","3"
2017,29266,"8","3"
2017,29267,"8","3"
2017,48851,"8","2"
2017,48852,"10","2"
2017,12482,"8","3"
2017,12483,"8","3"
2017,4554,"8","3"
2017,4556,"10","3"
2017,29273,"10","2"
2017,29274,"8","2"
2017,30616,"8","3"
2017,30617,"8","2"
2017,29275,"8","3"
2017,29276,"8","2"
2017,30621,"8","2"
2017,48853,"8","2"
2017,4547,"8","3"
2017,4550,"8","3"
2017,4551,"8","3"
2017,4561,"8","3"
2017,12486,"10","3"
2017,4544,"6","3"
